,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL
660,2021,822,2,ESCUELA JUNTAS, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,711651000000000","-70,87995900000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
661,2021,823,0,ESCUELA BASICA COLLIGUAY, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,851761000000000","-70,74198199999999",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
662,2021,824,9,ESCUELA HEROES DE CHILE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,754869000000000","-70,65264100000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
663,2021,825,7,ESCUELA BASICA PABLO NERUDA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,823860000000000","-70,80046800000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
664,2021,826,5,ESCUELA BASICA HACIENDA VALDIVIA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,751860000000000","-70,67537700000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
665,2021,827,3,COLEGIO RIO GRANDE, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,"-30,855209000000000","-70,77108800000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
666,2021,828,1,ESCUELA FLOR DE LOS ANDES, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-31,01432244","-70,66477164",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,GRATUITO,SIN INFORMACION
667,2021,830,3,ESCUELA MARCELA PAZ, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,819361000000000","-70,97326700000001",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
668,2021,831,1,ESCUELA VALLE NEVADO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,89405632","-70,66075897",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
669,2021,833,8,ESCUELA SANTA BERNARDITA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,854130000000000","-70,70758800000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,NINGUNA,GRATUITO,GRATUITO
670,2021,834,6,ESCUELA SARGENTO CANDELARIA PEREZ, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,83903266","-70,66630614",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
671,2021,835,4,ESCUELA CARMELA PRAT, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,883619000000000","-70,77372699999999",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
672,2021,836,2,ESCUELA INES DE SUAREZ, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,716270000000000","-70,81041000000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,EN VALORES,GRATUITO,GRATUITO
673,2021,837,0,ESCUELA ESPERANZA DE HUANA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,705971000000000","-70,95995300000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
674,2021,838,9,ESCUELA PROFESOR MANUEL ORTIZ QUINTANA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,752810000000000","-70,85684999999999",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
675,2021,839,7,ESCUELA CHILECITO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,752781000000000","-70,84384900000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
676,2021,840,0,ESCUELA OMAR ELORZA SMITH, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,85663981","-70,74593812",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
677,2021,841,9,ESCUELA PULPICA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,88600922","-70,78229523",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
678,2021,842,7,ESCUELA BASICA LA MOLLACANA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
679,2021,843,5,ESCUELA LOS PERALES DE CAMPANARIO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,566900000000000","-70,78086900000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
680,2021,844,3,ESCUELA PARTICULAR CERRILLOS DE RAPEL, ,65122614,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,3,2,1,"-30,703470000000000","-70,82946800000001",0,110,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
681,2021,845,1,LICEO SAMUEL ROMAN ROJAS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,0,"-31,178221000000000","-71,00035900000000",1,310,363,410,710,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
682,2021,847,8,ESCUELA BASICA AMERICA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,0,"-31,175550000000000","-71,00128900000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
683,2021,848,6,ESCUELA ALEJANDRO CHELEN ROJAS, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,0,"-30,880289000000000","-71,01116900000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
684,2021,849,4,ESCUELA BASICA JUANITA FERNANDEZ SOLAR, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,091921000000000","-70,95639799999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
685,2021,850,8,ESCUELA JUAN LUIS SAN FUENTES, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,042721000000000","-71,04064200000001",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
686,2021,851,6,ESCUELA BASICA ARTURO PEREZ CANTO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,954081000000000","-71,06774100000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
687,2021,852,4,ESCUELA BASICA PEDRO DE VALDIVIA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,116980000000000","-71,16045400000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
688,2021,853,2,ESCUELA DOMINGO FAUSTINO SARMIENTO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
689,2021,854,0,ESCUELA RAFAEL SOTOMAYOR, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,3159761","-71,05156099",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1, ,GRATUITO,GRATUITO
690,2021,856,7,ESCUELA IRENE MORALES, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,1828172","-71,12563973",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
691,2021,857,5,ESCUELA LOS MORALES, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,898920000000000","-71,02438400000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
692,2021,859,1,ESCUELA REBECA MATTE DE INIGUEZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,910450000000000","-71,18801100000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
693,2021,861,3,ESCUELA BASICA MANUEL BAQUEDANO, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
694,2021,862,1,ESCUELA ESTRELLA DE BELEN, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,055670000000000","-70,89394400000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
695,2021,864,8,ESCUELA BASICA VIOLETA PARRA SANDOVAL, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,241550000000000","-71,01577800000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
696,2021,865,6,ESCUELA BASICA DANIEL BARROS GREZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,085569000000000","-71,21302799999999",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
697,2021,866,4,ESCUELA BASICA OSCAR CASTRO ZUNIGA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,17784473","-71,00208788",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,SIN INFORMACION
698,2021,867,2,ESCUELA SAN JUDAS TADEO DE CARCAMO, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,9425464","-70,89971775",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
699,2021,868,0,ESCUELA AMERICA DE SUR, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,203791000000000","-70,97875999999999",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
700,2021,869,9,ESCUELA BASICA REBECA PONCE DE LEON V., ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,073990000000000","-71,14163200000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,7,LAICO,GRATUITO,GRATUITO
701,2021,870,2,ESCUELA BASICA CAMILO HENRIQUEZ GONZALEZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,261410000000000","-71,00153400000001",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
702,2021,871,0,ESCUELA BASICA LUIS ENRIQUE BOU PEREZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,103809000000000","-70,92051700000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
703,2021,872,9,ESCUELA BASICA ROSITA OHIGGINS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,108820000000000","-71,11036700000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,SIN INFORMACION
704,2021,874,5,ESCUELA BASICA LAURITA VICUNA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,23446","-71,04401",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
705,2021,875,3,ESCUELA BASICA PEDRO LIRA RENCORET, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,000389000000000","-70,90685300000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
706,2021,876,1,ESCUELA BASICA CLAUDIO MATTE, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,949610000000000","-71,18884300000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
707,2021,878,8,ESCUELA JOSE JOAQUIN VALLEJOS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,06631848","-71,19846872",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
708,2021,879,6,ESCUELA BASICA BENJAMIN VICUNA MACKENNA, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,030649000000000","-71,17722300000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
709,2021,881,8,ESCUELA BASICA MARIA QUITERIA RAMIREZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
710,2021,882,6,ESCUELA CINCO DE ABRIL, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,17784473","-71,00208788",0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,NO REALIZA,GRATUITO,GRATUITO
711,2021,883,4,ESCUELA BASICA SAN LUIS AMIGO Y FERRER, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-30,94961","-71,18884",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
712,2021,884,2,ESCUELA BASICA JUAN FRANCISCO GONZALEZ, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,35436","-71,02535",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1, ,GRATUITO,GRATUITO
713,2021,885,0,ESCUELA BASICA JESUS DE NAZARETH, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
714,2021,886,9,ESCUELA LA VARIOLA, ,69040800,1,4,COQ,43,4303,MONTE PATRIA,42,LIMARÍ,2,1,1,"-30,945471000000000","-70,90210700000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
715,2021,887,7,ESCUELA BASICA CAUPOLICAN, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,200331000000000","-70,96785000000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
716,2021,888,5,ESCUELA BASICA BOSQUE DE QUILLAY, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,223150000000000","-70,93997200000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
717,2021,889,3,ESCUELA BASICA PAUL HARRIS, ,69041100,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,2,1,1,"-31,0698452","-71,00546265",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
718,2021,890,7,ESCUELA PARTICULAR LOS SAPOS, ,65127039,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,137039000000000","-70,95153800000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
719,2021,891,5,ESCUELA PARTICULAR RINCON DE LAS CHILCAS, ,65127042,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,087040000000000","-70,96758300000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
720,2021,892,3,ESCUELA PARTICULAR EL DURAZNO, ,65127038,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,121071000000000","-70,83200800000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
721,2021,893,1,ESCUELA PARTICULAR EL DIVISADERO,4315909, ,0,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
722,2021,896,6,ESCUELA PARTICULAR LA COLORADA, ,65127041,1,4,COQ,43,4302,COMBARBALÁ,42,LIMARÍ,3,2,1,"-31,072800000000000","-71,05033100000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,3, ,GRATUITO,GRATUITO
723,2021,897,4,ESCUELA BELGICA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,0,"-30,833639000000000","-71,25631700000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
724,2021,898,2,ESCUELA BASICA AMANDA LABARCA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
725,2021,899,0,ESCUELA LUZ DE LUNA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,819811000000000","-71,09355900000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
726,2021,900,8,ESCUELA BASICA LA HIGUERA DE QUILE, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-31,094259000000000","-71,46408800000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
727,2021,901,6,ESCUELA VINA VIEJA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,83972621","-71,21313526",0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
728,2021,902,4,ESCUELA BASICA ELENA CAFFARENA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,842051000000000","-71,51013900000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
729,2021,904,0,ESCUELA CAMPO LINDO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,727690000000000","-71,35621600000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
730,2021,905,9,ESCUELA CHALINGA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,751520000000000","-71,40181699999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
731,2021,906,7,ESCUELA LOS CANELOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,867960000000000","-71,46629299999999",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
732,2021,907,5,ESCUELA HIJOS DEL PERAL, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,897840000000000","-71,31321000000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
733,2021,908,3,ESCUELA TABALI, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,639420000000000","-71,42661300000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
734,2021,909,1,ESCUELA LOS AZAHARES DE CERRO BLANCO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,879551000000000","-71,39846799999999",0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
735,2021,910,5,ESC.BASICA SAN ANTONIO DE LA VILLA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,657480000000000","-71,48516100000001",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
736,2021,911,3,ESCUELA LOS TRIGOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,867170000000000","-71,42302700000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
737,2021,912,1,ESCUELA CAMARICO VIEJO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9, ,SIN INFORMACION,SIN INFORMACION
738,2021,914,8,ESCUELA PENA BLANCA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,901939000000000","-71,55451200000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
739,2021,915,6,ESCUELA MARCOS RIGOBERTO PIZARRO ARAYA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,645380000000000","-71,34261300000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
740,2021,916,4,ESCUELA BARRAZA BAJO, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,66797","-71,5002",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
741,2021,917,2,ESCUELA RINCON DE LA CALERA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,813351000000000","-71,39185300000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
742,2021,919,9,ESCUELA PUEBLO NUEVO, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
743,2021,920,2,ESCUELA ALTAR BAJO, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
744,2021,921,0,ESCUELA MINA DELIRIO, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9, ,SIN INFORMACION,SIN INFORMACION
745,2021,922,9,ESCUELA BASICA LAS NIPAS, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,79517746","-71,22154999",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2, ,GRATUITO,GRATUITO
746,2021,923,7,ESCUELA EL MAQUI DE QUILE, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-31,043060000000000","-71,52781700000000",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
747,2021,924,5,ESCUELA LOS ACACIOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,689211000000000","-71,28054800000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
748,2021,925,3,ESCUELA BASICA VILLA LOS QUILES, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,950649000000000","-71,50155599999999",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
749,2021,926,1,ESCUELA ALTAR ALTO, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,76693262","-71,16289333",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2, ,GRATUITO,GRATUITO
750,2021,928,8,ESCUELA BASICA GRANEROS, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,764839000000000","-71,28968000000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
751,2021,929,6,ESCUELA LOS NOGALES, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,736570000000000","-71,34184999999999",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
752,2021,931,8,ESCUELA SAN ANTONIO DE PADUA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,840330000000000","-71,28173099999999",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
753,2021,932,6,ESCUELA UNION CAMPESINA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,725189000000000","-71,30361900000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
754,2021,933,4,ESCUELA LAS CRUCES, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,810030000000000","-71,15347300000001",1,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
755,2021,934,2,ESCUELA BEATRIZ VEGA VEGA, ,69040900,1,4,COQ,43,4304,PUNITAQUI,42,LIMARÍ,2,1,1,"-30,860861000000000","-71,35439300000000",1,110,0,0,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,GRATUITO
756,2021,935,0,ESCUELA SALALA, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,683649000000000","-71,51808200000001",1,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO
757,2021,936,9,ESCUELA EL ESPINAL, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,739660000000000","-71,41767900000001",0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO
758,2021,937,7,ESCUELA ALCONES BAJOS, ,69040700,1,4,COQ,43,4301,OVALLE,42,LIMARÍ,2,1,1,"-30,763000000000000","-71,54355600000000",1,10,110,0,0,0,0,0,0,0,0,0,1,1,7,LAICA,GRATUITO,GRATUITO
